Date;Shop;Article;Sold;Revenue
24.05.2019;Superstore Potsdam;Bosch Rotak 43 LI (Modell 2009);32;12768,00
24.05.2019;Superstore Potsdam;Bosch WAE 2834P;1;499,00
24.05.2019;Superstore Potsdam;Bosch WTE 84301;19;8531,00
24.05.2019;Superstore Potsdam;Brill 28 VE/RL;22;3058,00
24.05.2019;Superstore Potsdam;Denon DCD-710AE;49;18081,00
24.05.2019;Superstore Potsdam;Einhell RPM 56 S-MS;34;10199,66
24.05.2019;Superstore Potsdam;Gardena CS Vertikutier-Boy (3395-20);29;1447,10
24.05.2019;Superstore Potsdam;Gardena PowerMax 42 E;40;7999,60
24.05.2019;Superstore Potsdam;Güde GV 2400 SL;35;8715,00
24.05.2019;Superstore Potsdam;Jaytec DJT-20;38;3416,20
24.05.2019;Superstore Potsdam;Kodak Zx3 Playsport;37;4809,63
24.05.2019;Superstore Potsdam;LG RH-T 298;33;13529,67
24.05.2019;Superstore Potsdam;Miele Softtronic T 7744 C;37;27713,00
24.05.2019;Superstore Potsdam;Miele Softtronic W 3241 WPS;25;20000,00
24.05.2019;Superstore Potsdam;Numark TT1650;32;4767,68
24.05.2019;Superstore Potsdam;Onkyo DX-7355;20;2799,80
24.05.2019;Superstore Potsdam;Panasonic HDC-SD707;34;26519,66
24.05.2019;Superstore Potsdam;Pioneer DVR-550HX;27;12689,73
24.05.2019;Superstore Potsdam;Samsung DVD-SR275;45;3599,55
24.05.2019;Superstore Potsdam;Sony CDP-XE370;14;1972,60
24.05.2019;Superstore Potsdam;Sony HDR-CX115;26;10373,74
24.05.2019;Superstore Potsdam;Sony PS-LX 300 USB;44;6072,00
24.05.2019;Superstore Potsdam;Technics SL-1210 MK5;32;19168,00
24.05.2019;Superstore Potsdam;Toshiba Camileo S20;14;1399,86
24.05.2019;Superstore Potsdam;Wolf-Garten 2.34 E;29;4321,00
24.05.2019;Superstore Potsdam;Wolf-Garten Campus 1000 V;15;1348,50
24.05.2019;Superstore Potsdam;Yamaha CDX-497;47;11279,53
24.05.2019;Superstore Saarbrücken;AEG Öko Lavatherm 59850 Sensidry;25;24975,00
24.05.2019;Superstore Saarbrücken;AEG Öko-Lavamat Öko Plus 1400;8;4792,00
24.05.2019;Superstore Saarbrücken;Bauknecht TK Care 6B;25;6999,50
24.05.2019;Superstore Saarbrücken;Bauknecht WA Sensitive 36 DI;32;11196,80
24.05.2019;Superstore Saarbrücken;BenQ DE350P;47;12689,53
24.05.2019;Superstore Saarbrücken;Bosch Rotak 43 LI (Modell 2009);8;3192,00
24.05.2019;Superstore Saarbrücken;Bosch WAE 2834P;39;19461,00
24.05.2019;Superstore Saarbrücken;Bosch WTE 84301;34;15266,00
24.05.2019;Superstore Saarbrücken;Brill 28 VE/RL;30;4170,00
24.05.2019;Superstore Saarbrücken;Denon DCD-710AE;12;4428,00
24.05.2019;Superstore Saarbrücken;Einhell RPM 56 S-MS;19;5699,81
24.05.2019;Superstore Saarbrücken;Gardena CS Vertikutier-Boy (3395-20);11;548,90
24.05.2019;Superstore Saarbrücken;Gardena PowerMax 42 E;49;9799,51
24.05.2019;Superstore Saarbrücken;Güde GV 2400 SL;8;1992,00
24.05.2019;Superstore Saarbrücken;Jaytec DJT-20;48;4315,20
24.05.2019;Superstore Saarbrücken;Kodak Zx3 Playsport;31;4029,69
24.05.2019;Superstore Saarbrücken;LG RH-T 298;28;11479,72
24.05.2019;Superstore Saarbrücken;Miele Softtronic T 7744 C;43;32207,00
24.05.2019;Superstore Saarbrücken;Miele Softtronic W 3241 WPS;24;19200,00
24.05.2019;Superstore Saarbrücken;Numark TT1650;16;2383,84
24.05.2019;Superstore Saarbrücken;Onkyo DX-7355;40;5599,60
24.05.2019;Superstore Saarbrücken;Panasonic HDC-SD707;42;32759,58
24.05.2019;Superstore Saarbrücken;Pioneer DVR-550HX;7;3289,93
24.05.2019;Superstore Saarbrücken;Samsung DVD-SR275;11;879,89
24.05.2019;Superstore Saarbrücken;Sony CDP-XE370;16;2254,40
24.05.2019;Superstore Saarbrücken;Sony HDR-CX115;26;10373,74
24.05.2019;Superstore Saarbrücken;Sony PS-LX 300 USB;13;1794,00
24.05.2019;Superstore Saarbrücken;Technics SL-1210 MK5;44;26356,00
24.05.2019;Superstore Saarbrücken;Toshiba Camileo S20;42;4199,58
24.05.2019;Superstore Saarbrücken;Wolf-Garten 2.34 E;13;1937,00
24.05.2019;Superstore Saarbrücken;Wolf-Garten Campus 1000 V;37;3326,30
24.05.2019;Superstore Saarbrücken;Yamaha CDX-497;14;3359,86
24.05.2019;Superstore Schwerin;AEG Öko Lavatherm 59850 Sensidry;17;16983,00
24.05.2019;Superstore Schwerin;AEG Öko-Lavamat Öko Plus 1400;28;16772,00
24.05.2019;Superstore Schwerin;Bauknecht TK Care 6B;27;7559,46
24.05.2019;Superstore Schwerin;Bauknecht WA Sensitive 36 DI;24;8397,60
24.05.2019;Superstore Schwerin;BenQ DE350P;6;1619,94
24.05.2019;Superstore Schwerin;Bosch Rotak 43 LI (Modell 2009);19;7581,00
24.05.2019;Superstore Schwerin;Bosch WAE 2834P;9;4491,00
24.05.2019;Superstore Schwerin;Bosch WTE 84301;2;898,00
24.05.2019;Superstore Schwerin;Brill 28 VE/RL;44;6116,00
24.05.2019;Superstore Schwerin;Denon DCD-710AE;23;8487,00
24.05.2019;Superstore Schwerin;Einhell RPM 56 S-MS;22;6599,78
24.05.2019;Superstore Schwerin;Gardena CS Vertikutier-Boy (3395-20);16;798,40
24.05.2019;Superstore Schwerin;Gardena PowerMax 42 E;7;1399,93
24.05.2019;Superstore Schwerin;Güde GV 2400 SL;45;11205,00
24.05.2019;Superstore Schwerin;Jaytec DJT-20;2;179,80
24.05.2019;Superstore Schwerin;Kodak Zx3 Playsport;17;2209,83
24.05.2019;Superstore Schwerin;LG RH-T 298;46;18859,54
24.05.2019;Superstore Schwerin;Miele Softtronic T 7744 C;3;2247,00
24.05.2019;Superstore Schwerin;Miele Softtronic W 3241 WPS;25;20000,00
24.05.2019;Superstore Schwerin;Numark TT1650;11;1638,89
24.05.2019;Superstore Schwerin;Onkyo DX-7355;49;6859,51
24.05.2019;Superstore Schwerin;Panasonic HDC-SD707;14;10919,86
24.05.2019;Superstore Schwerin;Pioneer DVR-550HX;30;14099,70
24.05.2019;Superstore Schwerin;Samsung DVD-SR275;12;959,88
24.05.2019;Superstore Schwerin;Sony CDP-XE370;8;1127,20
24.05.2019;Superstore Schwerin;Sony HDR-CX115;23;9176,77
24.05.2019;Superstore Schwerin;Sony PS-LX 300 USB;26;3588,00
24.05.2019;Superstore Schwerin;Technics SL-1210 MK5;33;19767,00
24.05.2019;Superstore Schwerin;Toshiba Camileo S20;8;799,92
24.05.2019;Superstore Schwerin;Wolf-Garten 2.34 E;22;3278,00
24.05.2019;Superstore Schwerin;Wolf-Garten Campus 1000 V;42;3775,80
24.05.2019;Superstore Schwerin;Yamaha CDX-497;37;8879,63
24.05.2019;Superstore Stuttgart;AEG Öko Lavatherm 59850 Sensidry;23;22977,00
24.05.2019;Superstore Stuttgart;AEG Öko-Lavamat Öko Plus 1400;23;13777,00
24.05.2019;Superstore Stuttgart;Bauknecht TK Care 6B;48;13439,04
24.05.2019;Superstore Stuttgart;Bauknecht WA Sensitive 36 DI;39;13646,10
24.05.2019;Superstore Stuttgart;BenQ DE350P;27;7289,73
24.05.2019;Superstore Stuttgart;Bosch Rotak 43 LI (Modell 2009);12;4788,00
24.05.2019;Superstore Stuttgart;Bosch WAE 2834P;21;10479,00
24.05.2019;Superstore Stuttgart;Bosch WTE 84301;43;19307,00
24.05.2019;Superstore Stuttgart;Brill 28 VE/RL;23;3197,00
24.05.2019;Superstore Stuttgart;Denon DCD-710AE;2;738,00
24.05.2019;Superstore Stuttgart;Einhell RPM 56 S-MS;21;6299,79
24.05.2019;Superstore Stuttgart;Gardena CS Vertikutier-Boy (3395-20);8;399,20
24.05.2019;Superstore Stuttgart;Gardena PowerMax 42 E;29;5799,71
24.05.2019;Superstore Stuttgart;Güde GV 2400 SL;3;747,00
24.05.2019;Superstore Stuttgart;Jaytec DJT-20;29;2607,10
24.05.2019;Superstore Stuttgart;Kodak Zx3 Playsport;48;6239,52
24.05.2019;Superstore Stuttgart;LG RH-T 298;48;19679,52
24.05.2019;Superstore Stuttgart;Miele Softtronic T 7744 C;10;7490,00
24.05.2019;Superstore Stuttgart;Miele Softtronic W 3241 WPS;33;26400,00
24.05.2019;Superstore Stuttgart;Numark TT1650;7;1042,93
24.05.2019;Superstore Stuttgart;Onkyo DX-7355;39;5459,61
24.05.2019;Superstore Stuttgart;Panasonic HDC-SD707;42;32759,58
24.05.2019;Superstore Stuttgart;Pioneer DVR-550HX;40;18799,60
24.05.2019;Superstore Stuttgart;Samsung DVD-SR275;28;2239,72
24.05.2019;Superstore Stuttgart;Sony CDP-XE370;33;4649,70
24.05.2019;Superstore Stuttgart;Sony HDR-CX115;26;10373,74
24.05.2019;Superstore Stuttgart;Sony PS-LX 300 USB;40;5520,00
24.05.2019;Superstore Stuttgart;Technics SL-1210 MK5;21;12579,00
24.05.2019;Superstore Stuttgart;Toshiba Camileo S20;10;999,90
24.05.2019;Superstore Stuttgart;Wolf-Garten 2.34 E;10;1490,00
24.05.2019;Superstore Stuttgart;Wolf-Garten Campus 1000 V;6;539,40
24.05.2019;Superstore Stuttgart;Yamaha CDX-497;13;3119,87
24.05.2019;Superstore Wiesbaden;AEG Öko Lavatherm 59850 Sensidry;34;33966,00
24.05.2019;Superstore Wiesbaden;AEG Öko-Lavamat Öko Plus 1400;5;2995,00
24.05.2019;Superstore Wiesbaden;Bauknecht TK Care 6B;2;559,96
24.05.2019;Superstore Wiesbaden;Bauknecht WA Sensitive 36 DI;35;12246,50
24.05.2019;Superstore Wiesbaden;BenQ DE350P;45;12149,55
24.05.2019;Superstore Wiesbaden;Bosch Rotak 43 LI (Modell 2009);23;9177,00
24.05.2019;Superstore Wiesbaden;Bosch WAE 2834P;3;1497,00
24.05.2019;Superstore Wiesbaden;Bosch WTE 84301;7;3143,00
24.05.2019;Superstore Wiesbaden;Brill 28 VE/RL;14;1946,00
24.05.2019;Superstore Wiesbaden;Denon DCD-710AE;27;9963,00
24.05.2019;Superstore Wiesbaden;Einhell RPM 56 S-MS;24;7199,76
24.05.2019;Superstore Wiesbaden;Gardena CS Vertikutier-Boy (3395-20);47;2345,30
24.05.2019;Superstore Wiesbaden;Gardena PowerMax 42 E;10;1999,90
24.05.2019;Superstore Wiesbaden;Güde GV 2400 SL;26;6474,00
24.05.2019;Superstore Wiesbaden;Jaytec DJT-20;15;1348,50
24.05.2019;Superstore Wiesbaden;Kodak Zx3 Playsport;38;4939,62
24.05.2019;Superstore Wiesbaden;LG RH-T 298;12;4919,88
24.05.2019;Superstore Wiesbaden;Miele Softtronic T 7744 C;36;26964,00
24.05.2019;Superstore Wiesbaden;Miele Softtronic W 3241 WPS;36;28800,00
24.05.2019;Superstore Wiesbaden;Numark TT1650;23;3426,77
24.05.2019;Superstore Wiesbaden;Onkyo DX-7355;20;2799,80
24.05.2019;Superstore Wiesbaden;Panasonic HDC-SD707;8;6239,92
24.05.2019;Superstore Wiesbaden;Pioneer DVR-550HX;45;21149,55
24.05.2019;Superstore Wiesbaden;Samsung DVD-SR275;6;479,94
24.05.2019;Superstore Wiesbaden;Sony CDP-XE370;36;5072,40
24.05.2019;Superstore Wiesbaden;Sony HDR-CX115;5;1994,95
24.05.2019;Superstore Wiesbaden;Sony PS-LX 300 USB;40;5520,00
24.05.2019;Superstore Wiesbaden;Technics SL-1210 MK5;46;27554,00
24.05.2019;Superstore Wiesbaden;Toshiba Camileo S20;41;4099,59
24.05.2019;Superstore Wiesbaden;Wolf-Garten 2.34 E;30;4470,00
24.05.2019;Superstore Wiesbaden;Wolf-Garten Campus 1000 V;15;1348,50
24.05.2019;Superstore Wiesbaden;Yamaha CDX-497;20;4799,80
25.05.2019;Superstore Berlin;AEG Öko Lavatherm 59850 Sensidry;42;41958,00
25.05.2019;Superstore Berlin;AEG Öko-Lavamat Öko Plus 1400;9;5391,00
25.05.2019;Superstore Berlin;Bauknecht TK Care 6B;27;7559,46
25.05.2019;Superstore Berlin;Bauknecht WA Sensitive 36 DI;44;15395,60
25.05.2019;Superstore Berlin;BenQ DE350P;31;8369,69
25.05.2019;Superstore Berlin;Bosch Rotak 43 LI (Modell 2009);48;19152,00
25.05.2019;Superstore Berlin;Bosch WAE 2834P;10;4990,00
25.05.2019;Superstore Berlin;Bosch WTE 84301;28;12572,00
25.05.2019;Superstore Berlin;Brill 28 VE/RL;12;1668,00
25.05.2019;Superstore Berlin;Denon DCD-710AE;3;1107,00
25.05.2019;Superstore Berlin;Einhell RPM 56 S-MS;43;12899,57
25.05.2019;Superstore Berlin;Gardena CS Vertikutier-Boy (3395-20);46;2295,40
25.05.2019;Superstore Berlin;Gardena PowerMax 42 E;36;7199,64
25.05.2019;Superstore Berlin;Güde GV 2400 SL;49;12201,00
25.05.2019;Superstore Berlin;Jaytec DJT-20;5;449,50
25.05.2019;Superstore Berlin;Kodak Zx3 Playsport;24;3119,76
25.05.2019;Superstore Berlin;LG RH-T 298;28;11479,72
25.05.2019;Superstore Berlin;Miele Softtronic T 7744 C;7;5243,00
25.05.2019;Superstore Berlin;Miele Softtronic W 3241 WPS;10;8000,00
25.05.2019;Superstore Berlin;Numark TT1650;40;5959,60
25.05.2019;Superstore Berlin;Onkyo DX-7355;41;5739,59
25.05.2019;Superstore Berlin;Panasonic HDC-SD707;0;0,00
25.05.2019;Superstore Berlin;Pioneer DVR-550HX;23;10809,77
25.05.2019;Superstore Berlin;Samsung DVD-SR275;37;2959,63
25.05.2019;Superstore Berlin;Sony CDP-XE370;9;1268,10
25.05.2019;Superstore Berlin;Sony HDR-CX115;32;12767,68
25.05.2019;Superstore Berlin;Sony PS-LX 300 USB;19;2622,00
25.05.2019;Superstore Berlin;Technics SL-1210 MK5;11;6589,00
25.05.2019;Superstore Berlin;Toshiba Camileo S20;8;799,92
25.05.2019;Superstore Berlin;Wolf-Garten 2.34 E;35;5215,00
25.05.2019;Superstore Berlin;Wolf-Garten Campus 1000 V;34;3056,60
25.05.2019;Superstore Berlin;Yamaha CDX-497;23;5519,77
25.05.2019;Superstore Bremen;AEG Öko Lavatherm 59850 Sensidry;2;1998,00
25.05.2019;Superstore Bremen;AEG Öko-Lavamat Öko Plus 1400;30;17970,00
25.05.2019;Superstore Bremen;Bauknecht TK Care 6B;21;5879,58
25.05.2019;Superstore Bremen;Bauknecht WA Sensitive 36 DI;38;13296,20
25.05.2019;Superstore Bremen;BenQ DE350P;37;9989,63
25.05.2019;Superstore Bremen;Bosch Rotak 43 LI (Modell 2009);29;11571,00
25.05.2019;Superstore Bremen;Bosch WAE 2834P;0;0,00
25.05.2019;Superstore Bremen;Bosch WTE 84301;7;3143,00
25.05.2019;Superstore Bremen;Brill 28 VE/RL;47;6533,00
25.05.2019;Superstore Bremen;Denon DCD-710AE;31;11439,00
25.05.2019;Superstore Bremen;Einhell RPM 56 S-MS;7;2099,93
25.05.2019;Superstore Bremen;Gardena CS Vertikutier-Boy (3395-20);1;49,90
25.05.2019;Superstore Bremen;Gardena PowerMax 42 E;22;4399,78
25.05.2019;Superstore Bremen;Güde GV 2400 SL;27;6723,00
25.05.2019;Superstore Bremen;Jaytec DJT-20;4;359,60
25.05.2019;Superstore Bremen;Kodak Zx3 Playsport;32;4159,68
25.05.2019;Superstore Bremen;LG RH-T 298;17;6969,83
25.05.2019;Superstore Bremen;Miele Softtronic T 7744 C;9;6741,00
25.05.2019;Superstore Bremen;Miele Softtronic W 3241 WPS;45;36000,00
25.05.2019;Superstore Bremen;Numark TT1650;42;6257,58
25.05.2019;Superstore Bremen;Onkyo DX-7355;10;1399,90
25.05.2019;Superstore Bremen;Panasonic HDC-SD707;3;2339,97
25.05.2019;Superstore Bremen;Pioneer DVR-550HX;46;21619,54
25.05.2019;Superstore Bremen;Samsung DVD-SR275;40;3199,60
25.05.2019;Superstore Bremen;Sony CDP-XE370;42;5917,80
25.05.2019;Superstore Bremen;Sony HDR-CX115;1;398,99
25.05.2019;Superstore Bremen;Sony PS-LX 300 USB;16;2208,00
25.05.2019;Superstore Bremen;Technics SL-1210 MK5;13;7787,00
25.05.2019;Superstore Bremen;Toshiba Camileo S20;13;1299,87
25.05.2019;Superstore Bremen;Wolf-Garten 2.34 E;47;7003,00
25.05.2019;Superstore Bremen;Wolf-Garten Campus 1000 V;42;3775,80
25.05.2019;Superstore Bremen;Yamaha CDX-497;2;479,98
25.05.2019;Superstore Dresden;AEG Öko Lavatherm 59850 Sensidry;9;8991,00
25.05.2019;Superstore Dresden;AEG Öko-Lavamat Öko Plus 1400;34;20366,00
25.05.2019;Superstore Dresden;Bauknecht TK Care 6B;47;13159,06
25.05.2019;Superstore Dresden;Bauknecht WA Sensitive 36 DI;20;6998,00
25.05.2019;Superstore Dresden;BenQ DE350P;42;11339,58
25.05.2019;Superstore Dresden;Bosch Rotak 43 LI (Modell 2009);21;8379,00
25.05.2019;Superstore Dresden;Bosch WAE 2834P;11;5489,00
25.05.2019;Superstore Dresden;Bosch WTE 84301;11;4939,00
25.05.2019;Superstore Dresden;Brill 28 VE/RL;29;4031,00
25.05.2019;Superstore Dresden;Denon DCD-710AE;34;12546,00
25.05.2019;Superstore Dresden;Einhell RPM 56 S-MS;11;3299,89
25.05.2019;Superstore Dresden;Gardena CS Vertikutier-Boy (3395-20);24;1197,60
25.05.2019;Superstore Dresden;Gardena PowerMax 42 E;44;8799,56
25.05.2019;Superstore Dresden;Güde GV 2400 SL;31;7719,00
25.05.2019;Superstore Dresden;Jaytec DJT-20;4;359,60
25.05.2019;Superstore Dresden;Kodak Zx3 Playsport;44;5719,56
25.05.2019;Superstore Dresden;LG RH-T 298;45;18449,55
25.05.2019;Superstore Dresden;Miele Softtronic T 7744 C;35;26215,00
25.05.2019;Superstore Dresden;Miele Softtronic W 3241 WPS;46;36800,00
25.05.2019;Superstore Dresden;Numark TT1650;30;4469,70
25.05.2019;Superstore Dresden;Onkyo DX-7355;5;699,95
25.05.2019;Superstore Dresden;Panasonic HDC-SD707;9;7019,91
25.05.2019;Superstore Dresden;Pioneer DVR-550HX;24;11279,76
25.05.2019;Superstore Dresden;Samsung DVD-SR275;45;3599,55
25.05.2019;Superstore Dresden;Sony CDP-XE370;36;5072,40
25.05.2019;Superstore Dresden;Sony HDR-CX115;46;18353,54
25.05.2019;Superstore Dresden;Sony PS-LX 300 USB;8;1104,00
25.05.2019;Superstore Dresden;Technics SL-1210 MK5;19;11381,00
25.05.2019;Superstore Dresden;Toshiba Camileo S20;16;1599,84
25.05.2019;Superstore Dresden;Wolf-Garten 2.34 E;39;5811,00
25.05.2019;Superstore Dresden;Wolf-Garten Campus 1000 V;29;2607,10
25.05.2019;Superstore Dresden;Yamaha CDX-497;23;5519,77
25.05.2019;Superstore Düsseldorf;AEG Öko Lavatherm 59850 Sensidry;13;12987,00
25.05.2019;Superstore Düsseldorf;AEG Öko-Lavamat Öko Plus 1400;34;20366,00
25.05.2019;Superstore Düsseldorf;Bauknecht TK Care 6B;2;559,96
25.05.2019;Superstore Düsseldorf;Bauknecht WA Sensitive 36 DI;21;7347,90
25.05.2019;Superstore Düsseldorf;BenQ DE350P;43;11609,57
25.05.2019;Superstore Düsseldorf;Bosch Rotak 43 LI (Modell 2009);43;17157,00
25.05.2019;Superstore Düsseldorf;Bosch WAE 2834P;18;8982,00
25.05.2019;Superstore Düsseldorf;Bosch WTE 84301;0;0,00
25.05.2019;Superstore Düsseldorf;Brill 28 VE/RL;41;5699,00
25.05.2019;Superstore Düsseldorf;Denon DCD-710AE;41;15129,00
25.05.2019;Superstore Düsseldorf;Einhell RPM 56 S-MS;5;1499,95
25.05.2019;Superstore Düsseldorf;Gardena CS Vertikutier-Boy (3395-20);1;49,90
25.05.2019;Superstore Düsseldorf;Gardena PowerMax 42 E;39;7799,61
25.05.2019;Superstore Düsseldorf;Güde GV 2400 SL;16;3984,00
25.05.2019;Superstore Düsseldorf;Jaytec DJT-20;23;2067,70
25.05.2019;Superstore Düsseldorf;Kodak Zx3 Playsport;39;5069,61
25.05.2019;Superstore Düsseldorf;LG RH-T 298;1;409,99
25.05.2019;Superstore Düsseldorf;Miele Softtronic T 7744 C;25;18725,00
25.05.2019;Superstore Düsseldorf;Miele Softtronic W 3241 WPS;32;25600,00
25.05.2019;Superstore Düsseldorf;Numark TT1650;29;4320,71
25.05.2019;Superstore Düsseldorf;Onkyo DX-7355;0;0,00
25.05.2019;Superstore Düsseldorf;Panasonic HDC-SD707;20;15599,80
25.05.2019;Superstore Düsseldorf;Pioneer DVR-550HX;31;14569,69
25.05.2019;Superstore Düsseldorf;Samsung DVD-SR275;3;239,97
25.05.2019;Superstore Düsseldorf;Sony CDP-XE370;27;3804,30
25.05.2019;Superstore Düsseldorf;Sony HDR-CX115;42;16757,58
25.05.2019;Superstore Düsseldorf;Sony PS-LX 300 USB;44;6072,00
25.05.2019;Superstore Düsseldorf;Technics SL-1210 MK5;10;5990,00
25.05.2019;Superstore Düsseldorf;Toshiba Camileo S20;10;999,90
25.05.2019;Superstore Düsseldorf;Wolf-Garten 2.34 E;27;4023,00
25.05.2019;Superstore Düsseldorf;Wolf-Garten Campus 1000 V;24;2157,60
25.05.2019;Superstore Düsseldorf;Yamaha CDX-497;47;11279,53
25.05.2019;Superstore Erfurt;AEG Öko Lavatherm 59850 Sensidry;14;13986,00
25.05.2019;Superstore Erfurt;AEG Öko-Lavamat Öko Plus 1400;43;25757,00
25.05.2019;Superstore Erfurt;Bauknecht TK Care 6B;12;3359,76
25.05.2019;Superstore Erfurt;Bauknecht WA Sensitive 36 DI;46;16095,40
25.05.2019;Superstore Erfurt;BenQ DE350P;34;9179,66
25.05.2019;Superstore Erfurt;Bosch Rotak 43 LI (Modell 2009);42;16758,00
25.05.2019;Superstore Erfurt;Bosch WAE 2834P;35;17465,00
25.05.2019;Superstore Erfurt;Bosch WTE 84301;10;4490,00
25.05.2019;Superstore Erfurt;Brill 28 VE/RL;17;2363,00
25.05.2019;Superstore Erfurt;Denon DCD-710AE;33;12177,00
25.05.2019;Superstore Erfurt;Einhell RPM 56 S-MS;48;14399,52
25.05.2019;Superstore Erfurt;Gardena CS Vertikutier-Boy (3395-20);22;1097,80
25.05.2019;Superstore Erfurt;Gardena PowerMax 42 E;4;799,96
25.05.2019;Superstore Erfurt;Güde GV 2400 SL;32;7968,00
25.05.2019;Superstore Erfurt;Jaytec DJT-20;45;4045,50
25.05.2019;Superstore Erfurt;Kodak Zx3 Playsport;1;129,99
25.05.2019;Superstore Erfurt;LG RH-T 298;22;9019,78
25.05.2019;Superstore Erfurt;Miele Softtronic T 7744 C;31;23219,00
25.05.2019;Superstore Erfurt;Miele Softtronic W 3241 WPS;25;20000,00
25.05.2019;Superstore Erfurt;Numark TT1650;29;4320,71
25.05.2019;Superstore Erfurt;Onkyo DX-7355;11;1539,89
25.05.2019;Superstore Erfurt;Panasonic HDC-SD707;7;5459,93
25.05.2019;Superstore Erfurt;Pioneer DVR-550HX;29;13629,71
25.05.2019;Superstore Erfurt;Samsung DVD-SR275;6;479,94
25.05.2019;Superstore Erfurt;Sony CDP-XE370;14;1972,60
25.05.2019;Superstore Erfurt;Sony HDR-CX115;32;12767,68
25.05.2019;Superstore Erfurt;Sony PS-LX 300 USB;26;3588,00
25.05.2019;Superstore Erfurt;Technics SL-1210 MK5;42;25158,00
25.05.2019;Superstore Erfurt;Toshiba Camileo S20;32;3199,68
25.05.2019;Superstore Erfurt;Wolf-Garten 2.34 E;9;1341,00
25.05.2019;Superstore Erfurt;Wolf-Garten Campus 1000 V;1;89,90
25.05.2019;Superstore Erfurt;Yamaha CDX-497;3;719,97
25.05.2019;Superstore Hamburg;AEG Öko Lavatherm 59850 Sensidry;40;39960,00
25.05.2019;Superstore Hamburg;AEG Öko-Lavamat Öko Plus 1400;43;25757,00
25.05.2019;Superstore Hamburg;Bauknecht TK Care 6B;12;3359,76
25.05.2019;Superstore Hamburg;Bauknecht WA Sensitive 36 DI;38;13296,20
25.05.2019;Superstore Hamburg;BenQ DE350P;35;9449,65
25.05.2019;Superstore Hamburg;Bosch Rotak 43 LI (Modell 2009);20;7980,00
25.05.2019;Superstore Hamburg;Bosch WAE 2834P;27;13473,00
25.05.2019;Superstore Hamburg;Bosch WTE 84301;44;19756,00
25.05.2019;Superstore Hamburg;Brill 28 VE/RL;23;3197,00
25.05.2019;Superstore Hamburg;Denon DCD-710AE;34;12546,00
25.05.2019;Superstore Hamburg;Einhell RPM 56 S-MS;7;2099,93
25.05.2019;Superstore Hamburg;Gardena CS Vertikutier-Boy (3395-20);49;2445,10
25.05.2019;Superstore Hamburg;Gardena PowerMax 42 E;20;3999,80
25.05.2019;Superstore Hamburg;Güde GV 2400 SL;21;5229,00
25.05.2019;Superstore Hamburg;Jaytec DJT-20;11;988,90
25.05.2019;Superstore Hamburg;Kodak Zx3 Playsport;23;2989,77
25.05.2019;Superstore Hamburg;LG RH-T 298;46;18859,54
25.05.2019;Superstore Hamburg;Miele Softtronic T 7744 C;10;7490,00
25.05.2019;Superstore Hamburg;Miele Softtronic W 3241 WPS;32;25600,00
25.05.2019;Superstore Hamburg;Numark TT1650;15;2234,85
25.05.2019;Superstore Hamburg;Onkyo DX-7355;44;6159,56
25.05.2019;Superstore Hamburg;Panasonic HDC-SD707;38;29639,62
25.05.2019;Superstore Hamburg;Pioneer DVR-550HX;19;8929,81
25.05.2019;Superstore Hamburg;Samsung DVD-SR275;29;2319,71
25.05.2019;Superstore Hamburg;Sony CDP-XE370;11;1549,90
25.05.2019;Superstore Hamburg;Sony HDR-CX115;45;17954,55
25.05.2019;Superstore Hamburg;Sony PS-LX 300 USB;25;3450,00
25.05.2019;Superstore Hamburg;Technics SL-1210 MK5;46;27554,00
25.05.2019;Superstore Hamburg;Toshiba Camileo S20;15;1499,85
25.05.2019;Superstore Hamburg;Wolf-Garten 2.34 E;21;3129,00
25.05.2019;Superstore Hamburg;Wolf-Garten Campus 1000 V;30;2697,00
25.05.2019;Superstore Hamburg;Yamaha CDX-497;19;4559,81
25.05.2019;Superstore Hannover;AEG Öko Lavatherm 59850 Sensidry;3;2997,00
25.05.2019;Superstore Hannover;AEG Öko-Lavamat Öko Plus 1400;45;26955,00
25.05.2019;Superstore Hannover;Bauknecht TK Care 6B;47;13159,06
25.05.2019;Superstore Hannover;Bauknecht WA Sensitive 36 DI;41;14345,90
25.05.2019;Superstore Hannover;BenQ DE350P;45;12149,55
